"CIK","Company_Name","Symbol","Exchange","CUSIP","AssetType","Sector"
"1104038","VerifyMe, Inc.","VRME","Nasdaq","92346X206","EQUITY","Technology"
"1026662","EURO TECH HOLDINGS CO LTD","CLWT","Nasdaq","G32030127","EQUITY","Consumer Discretionary"
"1861522","KIDPIK CORP.","PIK","Nasdaq","49382L108","EQUITY","Consumer Discretionary"
"1601936","Altamira Therapeutics Ltd.","CYTO","Nasdaq","G0360L100","EQUITY","Health Care"
"1061069","AVALON HOLDINGS CORP","AWX","NYSE","05343P109","EQUITY","Utilities"
"1668438","Integrated Media Technology Ltd","IMTE","Nasdaq","Q49376108","EQUITY","Consumer Staples"
"1552670","Taoping Inc.","TAOP","Nasdaq","G8675V119","EQUITY","Technology"
"1711786","Hoth Therapeutics, Inc.","HOTH","Nasdaq","44148G105","EQUITY","Health Care"
"1433607","InspireMD, Inc.","NSPR","Nasdaq","45779A846","EQUITY","Health Care"
"1136174","Ontrak, Inc.","OTRK","Nasdaq","683373104","EQUITY","Health Care"
"1597846","Greenpro Capital Corp.","GRNQ","Nasdaq","39540F101","EQUITY","Technology"
"7623","ARTS WAY MANUFACTURING CO INC","ARTW","Nasdaq","43168103","EQUITY","Industrials"
"1460702","Qualigen Therapeutics, Inc.","QLGN","Nasdaq","74754R103","EQUITY","Health Care"
"1766140","Unicycive Therapeutics, Inc.","UNCY","Nasdaq","90466Y103","EQUITY","Health Care"
"1806904","EZGO Technologies Ltd.","EZGO","Nasdaq","G5279F102","EQUITY","Consumer Discretionary"
"1671502","Quoin Pharmaceuticals, Ltd.","QNRX","Nasdaq","74907L102","EQUITY","Health Care"
"1759136","Blue Hat Interactive Entertainment Technology","BHAT","Nasdaq","G1329V106","EQUITY","Consumer Discretionary"
"1385818","AYTU BIOPHARMA, INC","AYTU","Nasdaq","54754874","EQUITY","Health Care"
"1682149","WISA TECHNOLOGIES, INC.","WISA","Nasdaq","86633R203","EQUITY","Technology"
"1595353","Galmed Pharmaceuticals Ltd.","GLMD","Nasdaq","M47238106","EQUITY","Health Care"
"926423","MIND TECHNOLOGY, INC","MIND","Nasdaq","602566101","EQUITY","Industrials"
"1716770","Wah Fu Education Group Ltd","WAFU","Nasdaq","G94184101","EQUITY","Real Estate"
"1469443","Arcadia Biosciences, Inc.","RKDA","Nasdaq","39014204","EQUITY","Consumer Staples"
"746210","Oblong, Inc.","OBLG","Nasdaq","674434105","EQUITY","Technology"
"1821175","Motorsport Games Inc.","MSGM","Nasdaq","62011B102","EQUITY","Technology"
"1856084","China Jo-Jo Drugstores Holdings, Inc.","CJJD","Nasdaq","G2124G104","EQUITY","Consumer Staples"
"1335105","LIXTE BIOTECHNOLOGY HOLDINGS, INC.","LIXT","Nasdaq","539319202","EQUITY","Health Care"
"1781193","QUHUO Ltd","QH","Nasdaq","74841Q100","EQUITY","Consumer Discretionary"
"1291855","SuperCom Ltd","SPCB","Nasdaq","M87095119","EQUITY","Technology"
"1468929","NEXGEL, INC.","NXGL","Nasdaq","6.53E+111","EQUITY","Health Care"
"1716947","Ensysce Biosciences, Inc.","ENSC","Nasdaq","293602108","EQUITY","Health Care"
"1811216","Baosheng Media Group Holdings Ltd","BAOS","Nasdaq","G08908108","EQUITY","Consumer Discretionary"
"1674227","SCWorx Corp.","WORX","Nasdaq","78396V109","EQUITY","Consumer Discretionary"
"1358190","IT TECH PACKAGING, INC.","ITP","NYSE","46527C100","EQUITY","Consumer Discretionary"
"1621221","ARTELO BIOSCIENCES, INC.","ARTL","Nasdaq","04301G201","EQUITY","Health Care"
"1506928","Avinger Inc","AVGR","Nasdaq","53734604","EQUITY","Health Care"
"102109","UNIVERSAL SECURITY INSTRUMENTS INC","UUU","NYSE","913821302","EQUITY","Technology"
"1533040","Phio Pharmaceuticals Corp.","PHIO","Nasdaq","71880W303","EQUITY","Health Care"
"1534525","Xenetic Biosciences, Inc.","XBIO","Nasdaq","984015503","EQUITY","Health Care"
"1815903","Petros Pharmaceuticals, Inc.","PTPI","Nasdaq","71678J100","EQUITY","Health Care"
"1372514","KIORA PHARMACEUTICALS INC","KPRX","Nasdaq","49721T101","EQUITY","Health Care"
"1513525","ADIAL PHARMACEUTICALS, INC.","ADIL","Nasdaq","00688A106","EQUITY","Health Care"
"890821","Enveric Biosciences, Inc.","ENVB","Nasdaq","2.94E+113","EQUITY","Health Care"
"1026785","HIGHWAY HOLDINGS LTD","HIHO","Nasdaq","G4481U106","EQUITY","Industrials"
"1860657","Allarity Therapeutics, Inc.","ALLR","Nasdaq","16744104","EQUITY","Health Care"
"1729427","CNS Pharmaceuticals, Inc.","CNSP","Nasdaq","18978H102","EQUITY","Health Care"
"1726711","Aditxt, Inc.","ADTX","Nasdaq","7025109","EQUITY","Health Care"
"1419554","Bone Biologics Corp","BBLG","Nasdaq","98070303","EQUITY","Health Care"
"946486","WINDTREE THERAPEUTICS INC /DE/","WINT","Nasdaq","97382D303","EQUITY","Health Care"
"1357459","PALISADE BIO, INC.","PALI","Nasdaq","696389105","EQUITY","Health Care"
"1499717","Staffing 360 Solutions, Inc.","STAF","Nasdaq","852387406","EQUITY","Consumer Discretionary"
"1106644","CHINA PHARMA HOLDINGS, INC.","CPHI","NYSE","16941T104","EQUITY","Health Care"
"1574232","Addex Therapeutics Ltd.","ADXN","Nasdaq","00654J107","EQUITY","Health Care"
"1610853","HELIUS MEDICAL TECHNOLOGIES, INC.","HSDT","Nasdaq","42328V603","EQUITY","Health Care"
"1698530","EXICURE, INC.","XCUR","Nasdaq","30205M101","EQUITY","Health Care"
"1782941","TIAN RUIXIANG HOLDINGS LTD","TIRX","Nasdaq","G8884K102","EQUITY","Finance"
"1769768","E-Home Household Service Holdings Ltd","EJH","Nasdaq","G2952X104","EQUITY","Consumer Discretionary"
"105744","New Concept Energy, Inc.","GBR","NYSE","643611106","EQUITY","Energy"
"1567900","BLACKBOXSTOCKS INC.","BLBX","Nasdaq","9.23E+207","EQUITY","Technology"
"1869467","OceanPal Inc.","OP","Nasdaq","Y6430L103","EQUITY","Consumer Discretionary"
"1023549","XTL BIOPHARMACEUTICALS LTD","XTLB","Nasdaq","98386D307","EQUITY","Health Care"
"1427570","ReShape Lifesciences Inc.","RSLS","Nasdaq","76090R101","EQUITY","Health Care"
"1389545","NovaBay Pharmaceuticals, Inc.","NBY","NYSE","66987P201","EQUITY","Health Care"
"1367083","Sonoma Pharmaceuticals, Inc.","SNOA","Nasdaq","83558L204","EQUITY","Health Care"
"96793","SUNLINK HEALTH SYSTEMS INC","SSY","NYSE","86737U102","EQUITY","Health Care"
"1853816","Dermata Therapeutics, Inc.","DRMA","Nasdaq","249845108","EQUITY","Health Care"
"1494558","Ambow Education Holding Ltd.","AMBO","NYSE","02322P200","EQUITY","Real Estate"
"1801834","PAINREFORM LTD.","PRFX","Nasdaq","M77798102","EQUITY","Health Care"
"1187953","CREATIVE MEDICAL TECHNOLOGY HOLDINGS, INC.","CELZ","Nasdaq","22529Y309","EQUITY","Finance"
"1810467","Sentage Holdings Inc.","SNTG","Nasdaq","G8062B106","EQUITY","Finance"
"1711012","Senmiao Technology Ltd","AIHS","Nasdaq","817225105","EQUITY","Finance"
"1800637","Agrify Corp","AGFY","Nasdaq","8.53E+109","EQUITY","Consumer Staples"
"1816172","Jiuzi Holdings, Inc.","JZXN","Nasdaq","G51400102","EQUITY","Consumer Discretionary"
"1403708","Evoke Pharma Inc","EVOK","Nasdaq","30049G104","EQUITY","Health Care"
"1815566","Infobird Co., Ltd","IFBD","Nasdaq","G47724102","EQUITY","Technology"
"1588084","TANTECH HOLDINGS LTD","TANH","Nasdaq","G8675X107","EQUITY","Industrials"
"1701963","Versus Systems Inc.","VS","Nasdaq","92535P808","EQUITY","Technology"
"1668010","Digital Brands Group, Inc.","DBGI","Nasdaq","25401N101","EQUITY","Consumer Discretionary"
"1808898","Benitec Biopharma Inc.","BNTC","Nasdaq","08205P100","EQUITY","Health Care"
"1761696","Crown Electrokinetics Corp.","CRKN","Nasdaq","228339206","EQUITY","Technology"
"1106838","Sonnet BioTherapeutics Holdings, Inc.","SONN","Nasdaq","83548R105","EQUITY","Health Care"
"34956","TENAX THERAPEUTICS, INC.","TENX","Nasdaq","88032L209","EQUITY","Health Care"
"1807166","Amesite Inc.","AMST","Nasdaq","31094105","EQUITY","Technology"
"1615219","Salarius Pharmaceuticals, Inc.","SLRX","Nasdaq","79400X107","EQUITY","Health Care"
"1473334","Nova Lifestyle, Inc.","NVFY","Nasdaq","66979P201","EQUITY","Consumer Discretionary"
"1435064","CEMTREX INC","CETX","Nasdaq","15130G600","EQUITY","Technology"
"1742518","MMTec, Inc.","MTC","Nasdaq","G6181K106","EQUITY","Technology"
"924168","ENERGY FOCUS, INC/DE","EFOI","Nasdaq","29268T409","EQUITY","Consumer Discretionary"
"1534708","Eastside Distilling, Inc.","EAST","Nasdaq","277802302","EQUITY","Consumer Staples"
"1211805","My Size, Inc.","MYSZ","Nasdaq","62844N208","EQUITY","Technology"
"1728328","InMed Pharmaceuticals Inc.","INM","Nasdaq","457637502","EQUITY","Health Care"
"1004724","REGIONAL HEALTH PROPERTIES, INC","RHE","NYSE","75903M309","EQUITY","Real Estate"
"1750593","Fangdd Network Group Ltd.","DUO","Nasdaq","30712L109","EQUITY","Finance"
"1470683","Antelope Enterprise Holdings Ltd","AEHL","Nasdaq","G041JN106","EQUITY","Industrials"
"1716338","Pintec Technology Holdings Ltd","PT","Nasdaq","72352G107","EQUITY","Technology"
"1611746","SciSparc Ltd.","SPRC","Nasdaq","M82618105","EQUITY","Health Care"
"1680378","SenesTech, Inc.","SNES","Nasdaq","81720R208","EQUITY","Industrials"
"1649009","Siyata Mobile Inc.","SYTA","Nasdaq","83013Q509","EQUITY","Telecommunications"
"1506492","Nuwellis, Inc.","NUWE","Nasdaq","67113Y108","EQUITY","Health Care"
"1269026","Sintx Technologies, Inc.","SINT","Nasdaq","829392307","EQUITY","Health Care"
"1723980","China SXT Pharmaceuticals, Inc.","SXTC","Nasdaq","G2161P116","EQUITY","Health Care"
"1356284","STRATS(SM) Trust for Goldman Sachs Group Securities, Series 2006-2","GJS","NYSE","86311R301","EQUITY","Finance"
"1286405","STRATS SM TRUST FOR U S CELL CORP SEC SERIES 2004 6","GJH","NYSE","86311Q204","EQUITY","Finance"
"820318","COHERENT CORP.","COHR","Nasdaq","192479103","EQUITY","Technology"
"1855066","MainStay CBRE Global Infrastructure Megatrends Fund","MEGI","NYSE","56064Q107","EQUITY","Finance"
"1841666","APA Corp","APA","Nasdaq","03743Q108","EQUITY","Energy"
"1283337","STRUCTURED PRODUCTS CORP CRED ENHANCE CORTS TR FOR AON CAP A","KTN","NYSE","22532R101","EQUITY","Finance"
"1340909","STRATS SM TRUST FOR WAL-MART STORES, INC. SECURITIES, SERIES 2005-4","GJO","NYSE","8.63E+204","EQUITY","Finance"
"1561032","Healthcare Trust, Inc.","HTIA","Nasdaq","42226B204","EQUITY","Real Estate"
"70502","NATIONAL RURAL UTILITIES COOPERATIVE FINANCE CORP /DC/","NRUC","NYSE","637432105","EQUITY","Finance"
"1754836","Eagle Point Income Co Inc.","EIC","NYSE","269817102","EQUITY","Finance"
"1357660","STRATS(SM) Trust for Allstate Corp Securities, Series 2006-3","GJT","NYSE","86310N202","EQUITY","Finance"
"1254699","QVC INC","QVCD","NYSE","747262301","EQUITY","Consumer Discretionary"
"1674356","Terra Property Trust, Inc.","TPTA","NYSE","88104K105","EQUITY","Real Estate"
"1545772","Brookfield Property Partners L.P.","BPYPM","Nasdaq","G1624R107","EQUITY","Finance"
"1835068","Nuveen Core Plus Impact Fund","NPCT","NYSE","67080D103","EQUITY","Finance"
"1343491","STRATS(SM) TRUST FOR DOMINION RESOURCES, INC. SECURITIES, SERIES 2005-6","GJP","NYSE","78478P889","EQUITY","Finance"
"1283464","STRUCTURED PRODUCTS CORP CORTS TR FOR PECO ENERGY CAP TR III","KTH","NYSE","22080R206","EQUITY","Finance"
"1658551","Amylyx Pharmaceuticals, Inc.","AMLX","Nasdaq","03237H101","EQUITY","Health Care"
"1348952","ENTERGY LOUISIANA, LLC","ELC","NYSE","29364W108","EQUITY","Utilities"
"823277","CHS INC","CHSCP","Nasdaq","12542R209","EQUITY","Industrials"
"1652044","Alphabet Inc.","GOOG","Nasdaq","02079K107","EQUITY","Technology"
"732717","AT&T INC.","TBB","NYSE","00206R300","EQUITY","Telecommunications"
"1129137","AMERICA MOVIL SAB DE CV/","AMX","NYSE","02364W105","EQUITY","Telecommunications"
"1166691","COMCAST CORP","CCZ","NYSE","200300507","EQUITY","Telecommunications"
"1160330","BANK BRADESCO","BBDO","NYSE","59460402","EQUITY","Finance"
"92122","SOUTHERN CO","SOJC","NYSE","842587404","EQUITY","Utilities"
"35527","FIFTH THIRD BANCORP","FITBI","Nasdaq","316773605","EQUITY","Finance"
"1754301","Fox Corp","FOX","Nasdaq","35137L204","EQUITY","Industrials"
"1560385","Liberty Media Corp","FWONA","Nasdaq","531229870","EQUITY","Industrials"
"1560385","Liberty Media Corp","FWONK","Nasdaq","531229854","EQUITY","Industrials"
"947484","ARCH CAPITAL GROUP LTD.","ACGLO","Nasdaq","03939A107","EQUITY","Finance"
"1611983","Liberty Broadband Corp","LBRDK","Nasdaq","530307305","EQUITY","Telecommunications"
"1545772","Brookfield Property Partners L.P.","BPYPP","Nasdaq","G16249149","EQUITY","Finance"
"1564708","NEWS CORP","NWS","Nasdaq","65249B208","EQUITY","Consumer Discretionary"
"1570585","Liberty Global plc","LBTYB","Nasdaq","G5480U112","EQUITY","Telecommunications"
"1570585","Liberty Global plc","LBTYK","Nasdaq","G5480U120","EQUITY","Telecommunications"
"898174","REINSURANCE GROUP OF AMERICA INC","RZB","NYSE","759351802","EQUITY","Finance"
"1423689","AGNC Investment Corp.","AGNCN","Nasdaq","00123Q500","EQUITY","Real Estate"
"1617640","ZILLOW GROUP, INC.","Z","Nasdaq","98954M200","EQUITY","Consumer Discretionary"
"1423689","AGNC Investment Corp.","AGNCM","Nasdaq","00123Q609","EQUITY","Real Estate"
"811156","CMS ENERGY CORP","CMSA","NYSE","125896860","EQUITY","Utilities"
"5513","Unum Group","UNMA","NYSE","91529Y601","EQUITY","Finance"
"1593538","NAVIENT CORP","JSM","Nasdaq","63938C405","EQUITY","Finance"
"1685040","Brighthouse Financial, Inc.","BHFAL","Nasdaq","10922N202","EQUITY","Finance"
"1685040","Brighthouse Financial, Inc.","BHFAP","Nasdaq","10922N301","EQUITY","Finance"
"936340","DTE ENERGY CO","DTW","NYSE","233331859","EQUITY","Utilities"
"1032033","SLM Corp","SLMBP","Nasdaq","78442P502","EQUITY","Finance"
"1015328","WINTRUST FINANCIAL CORP","WTFCM","Nasdaq","97650W405","EQUITY","Finance"
"1363829","Enstar Group LTD","ESGRO","Nasdaq","29359U208","EQUITY","Finance"
"714310","VALLEY NATIONAL BANCORP","VLYPO","Nasdaq","919794305","EQUITY","Finance"
"1336917","Under Armour, Inc.","UA","NYSE","904311206","EQUITY","Consumer Discretionary"
"1363829","Enstar Group LTD","ESGRP","Nasdaq","29359U109","EQUITY","Finance"
"714310","VALLEY NATIONAL BANCORP","VLYPP","Nasdaq","919794206","EQUITY","Finance"
"1012019","RUSH ENTERPRISES INC \TX\","RUSHB","Nasdaq","781846308","EQUITY","Consumer Discretionary"
"357294","HOVNANIAN ENTERPRISES INC","HOVNP","Nasdaq","442487112","EQUITY","Consumer Discretionary"
"887733","CENTRAL GARDEN & PET CO","CENTA","Nasdaq","153527205","EQUITY","Consumer Discretionary"
"1712184","Liberty Latin America Ltd.","LILAK","Nasdaq","G9001E128","EQUITY","Telecommunications"
"1560385","Liberty Media Corp","BATRK","Nasdaq","531229888","EQUITY","Consumer Discretionary"
"1560385","Liberty Media Corp","BATRA","Nasdaq","531229706","EQUITY","Consumer Discretionary"
"1412100","Maiden Holdings, Ltd.","MHLA","NYSE","560292302","EQUITY","Finance"
"1280784","Hercules Capital, Inc.","HCXY","NYSE","427096847","EQUITY","Finance"
"1273685","NEW YORK MORTGAGE TRUST INC","NYMTN","Nasdaq","649604881","EQUITY","Real Estate"
"1355096","Qurate Retail, Inc.","QRTEB","Nasdaq","74915M209","EQUITY","Consumer Discretionary"
"55135","KELLY SERVICES INC","KELYB","Nasdaq","488152307","EQUITY","Consumer Discretionary"
"88948","Seneca Foods Corp","SENEB","Nasdaq","817070105","EQUITY","Consumer Staples"
"800457","DONEGAL GROUP INC","DGICB","Nasdaq","257701300","EQUITY","Finance"
"1604174","Eagle Point Credit Co Inc.","ECCX","NYSE","269809505","EQUITY","Finance"
"1495240","GLADSTONE LAND Corp","LANDM","Nasdaq","376549507","EQUITY","Real Estate"
"1726173","Biglari Holdings Inc.","BH","NYSE","08986R309","EQUITY","Consumer Discretionary"
"1495222","Oxford Lane Capital Corp.","OXLCO","Nasdaq","691543805","EQUITY","Finance"
"1041657","URBAN ONE, INC.","UONEK","Nasdaq","91705J204","EQUITY","Consumer Discretionary"
"71508","ENTERGY NEW ORLEANS, LLC","ENO","NYSE","29364P103","EQUITY","Utilities"
"1705012","Fat Brands, Inc","FATBB","Nasdaq","30258N600","EQUITY","Consumer Discretionary"
"1429260","Fortress Biotech, Inc.","FBIOP","Nasdaq","34960Q208","EQUITY","Health Care"
"716634","READING INTERNATIONAL INC","RDIB","Nasdaq","755408200","EQUITY","Consumer Discretionary"
"1301236","Sotherly Hotels Inc.","SOHOO","Nasdaq","83600C400","EQUITY","Real Estate"
"1301236","Sotherly Hotels Inc.","SOHON","Nasdaq","83600C509","EQUITY","Real Estate"
"1301236","Sotherly Hotels Inc.","SOHOB","Nasdaq","83600C301","EQUITY","Real Estate"
"1644771","RiverNorth Specialty Finance Corp","RSF","NYSE","76882B108","EQUITY","Finance"
"838875","WILLAMETTE VALLEY VINEYARDS INC","WVVIP","Nasdaq","969136209","EQUITY","Consumer Staples"
"1042046","AMERICAN FINANCIAL GROUP INC","AFGC","NYSE","25932880","EQUITY","Finance"
"1130166","Cyclacel Pharmaceuticals, Inc.","CYCCP","Nasdaq","23254L207","EQUITY","Health Care"
"1527541","Wheeler Real Estate Investment Trust, Inc.","WHLRD","Nasdaq","963025606","EQUITY","Real Estate"
"1376986","Tennessee Valley Authority","TVC","NYSE","880591300","EQUITY","Utilities"
"1376986","Tennessee Valley Authority","TVE","NYSE","880591409","EQUITY","Utilities"
"1527541","Wheeler Real Estate Investment Trust, Inc.","WHLRP","Nasdaq","963025309","EQUITY","Real Estate"
"1584831","OXBRIDGE RE HOLDINGS Ltd","OXBRW","Nasdaq","G6856M114","EQUITY","Finance"
"1779372","HeartBeam, Inc.","BEATW","Nasdaq","42238H116","EQUITY","Health Care"
"1774983","Brooge Energy Ltd","BROGW","Nasdaq","G1611B115","EQUITY","Energy"
"68622","QWEST CORP","CTBB","NYSE","74913G881","EQUITY","Telecommunications"
"1840502","Taboola.com Ltd.","TBLAW","Nasdaq","M8744T114","EQUITY","Technology"
"732717","AT&T INC.","TBC","NYSE","00206R409","EQUITY","Telecommunications"
"92122","SOUTHERN CO","SOJD","NYSE","842587800","EQUITY","Utilities"
"1719406","NRX Pharmaceuticals, Inc.","NRXPW","Nasdaq","629444118","EQUITY","Health Care"
"1754836","Eagle Point Income Co Inc.","EICA","NYSE","269817201","EQUITY","Finance"
"1854463","WinVest Acquisition Corp.","WINVW","Nasdaq","97655B117","EQUITY","Finance"
"1819493","Xos, Inc.","XOSWW","Nasdaq","98423B116","EQUITY","Consumer Discretionary"
"1860805","Algoma Steel Group Inc.","ASTLW","Nasdaq","15658115","EQUITY","Industrials"
"823277","CHS INC","CHSCO","Nasdaq","12542R308","EQUITY","Industrials"
"1464343","Atlanticus Holdings Corp","ATLCL","Nasdaq","04914Y300","EQUITY","Finance"
"1803901","Talkspace, Inc.","TALKW","Nasdaq","87427V111","EQUITY","Health Care"
"1836875","Nuvve Holding Corp.","NVVEW","Nasdaq","67079Y118","EQUITY","Industrials"
"1691936","STRYVE FOODS, INC.","SNAXW","Nasdaq","863685111","EQUITY","Consumer Staples"
"1115055","PINNACLE FINANCIAL PARTNERS INC","PNFPP","Nasdaq","72346Q302","EQUITY","Finance"
"920112","HEARTLAND FINANCIAL USA INC","HTLFP","Nasdaq","42234Q201","EQUITY","Finance"
"798941","FIRST CITIZENS BANCSHARES INC /DE/","FCNCO","Nasdaq","31959X202","EQUITY","Finance"
"791908","XOMA Corp","XOMAO","Nasdaq","98419J404","EQUITY","Health Care"
"1859690","Arqit Quantum Inc.","ARQQW","Nasdaq","G0567U119","EQUITY","Technology"
"1701963","Versus Systems Inc.","VSSYW","Nasdaq","92535P147","EQUITY","Technology"
"1841408","Dave Inc./DE","DAVEW","Nasdaq","23834J110","EQUITY","Finance"
"1819796","GCM Grosvenor Inc.","GCMGW","Nasdaq","3.68E+120","EQUITY","Finance"
"1760689","Microvast Holdings, Inc.","MVSTW","Nasdaq","59516C114","EQUITY","Miscellaneous"
"1070050","AppTech Payments Corp.","APCXW","Nasdaq","03834B127","EQUITY","Technology"
"1015328","WINTRUST FINANCIAL CORP","WTFCP","Nasdaq","97650W504","EQUITY","Finance"
"1705012","Fat Brands, Inc","FATBW","Nasdaq","30258N121","EQUITY","Consumer Discretionary"
"1687187","Ramaco Resources, Inc.","METCL","Nasdaq","75134P402","EQUITY","Energy"
"763901","POPULAR, INC.","BPOPM","Nasdaq","73317H206","EQUITY","Finance"
"230557","SELECTIVE INSURANCE GROUP INC","SIGIP","Nasdaq","816300503","EQUITY","Finance"
"1487918","OFS Capital Corp","OFSSH","Nasdaq","67103B704","EQUITY","Finance"
"1705012","Fat Brands, Inc","FATBP","Nasdaq","30258N501","EQUITY","Consumer Discretionary"
"1561032","Healthcare Trust, Inc.","HTIBP","Nasdaq","42226B303","EQUITY","Real Estate"
"1273685","NEW YORK MORTGAGE TRUST INC","NYMTL","Nasdaq","649604865","EQUITY","Real Estate"
"1783036","NLS Pharmaceutics Ltd.","NLSPW","Nasdaq","H57830111","EQUITY","Health Care"
"1875091","NeuroSense Therapeutics Ltd.","NRSNW","Nasdaq","M74240116","EQUITY","Health Care"
"1360214","HARROW HEALTH, INC.","HROWL","Nasdaq","415858208","EQUITY","Health Care"
"1651721","GENERATION INCOME PROPERTIES, INC.","GIPRW","Nasdaq","37149D113","EQUITY","Real Estate"
"760498","BANCFIRST CORP /OK/","BANFP","Nasdaq","05539S206","EQUITY","Finance"
"823277","CHS INC","CHSCM","Nasdaq","12542R704","EQUITY","Industrials"
"1819794","Fusion Fuel Green PLC","HTOOW","Nasdaq","G3R25D100","EQUITY","Energy"
"1527166","Carlyle Group Inc.","CGABL","Nasdaq","14314C105","EQUITY","Finance"
"1716583","Hyzon Motors Inc.","HYZNW","Nasdaq","44951Y110","EQUITY","Energy"
